,Year,Month,State,Beverage Type,Gallons,Ethanol,Population,PerCapita,PerCapita3yr,PctChange,index,positive,totalTestResults,Positivity Rate,Shutdown Length
320,2017,8,Texas,Spirits,3143703,1292062,22572383,0.0572,,,,,,0.0,28
321,2017,8,Virginia,Spirits,940152,386402,7015247,0.0551,,,,,,0.0,0
322,2017,8,Wisconsin,Spirits,948807,389960,4805415,0.0812,,,,,,0.0,49
323,2017,8,Alaska,Wine,248580,32067,593378,0.054000000000000006,,,,,,0.0,0
324,2017,8,Arkansas,Wine,314719,40599,2455022,0.0165,,,,,,0.0,0
325,2017,8,Colorado,Wine,1693905,218514,4634346,0.0472,,,,,,0.0,31
326,2017,8,Connecticut,Wine,1069234,137931,3015481,0.0457,,,,,,0.0,0
327,2017,8,Florida,Wine,5851902,754895,17722275,0.0426,,,,,,0.0,31
328,2017,8,Illinois,Wine,3379674,435978,10556100,0.0413,,,,,,0.0,70
329,2017,8,Kentucky,Wine,420672,54267,3670568,0.0148,,,,,,0.0,0
330,2017,8,Louisiana,Wine,866973,111839,3807282,0.0294,,,,,,0.0,46
331,2017,8,Massachusetts,Wine,2339265,301765,5815595,0.0519,,,,,,0.0,55
332,2017,8,Missouri,Wine,1231511,158865,5037634,0.0315,,,,,,0.0,27
333,2017,8,North Dakota,Wine,131476,16960,613251,0.0277,,,,,,0.0,0
334,2017,8,Oregon,Wine,1148434,148148,3468412,0.0427,,,,,,0.0,0
335,2017,8,Texas,Wine,5011892,646534,22572383,0.0286,,,,,,0.0,28
336,2017,8,Virginia,Wine,2320357,299326,7015247,0.0427,,,,,,0.0,0
337,2017,8,Wisconsin,Wine,1077684,139021,4805415,0.0289,,,,,,0.0,49
338,2017,8,Alaska,Beer,1636509,73643,593378,0.1241,,,,,,0.0,0
339,2017,8,Arkansas,Beer,4447283,200128,2455022,0.0815,,,,,,0.0,0
340,2017,8,Colorado,Beer,11954718,537962,4634346,0.1161,,,,,,0.0,31
341,2017,8,Connecticut,Beer,5690025,256051,3015481,0.0849,,,,,,0.0,0
342,2017,8,Florida,Beer,38064476,1712901,17722275,0.0967,,,,,,0.0,31
343,2017,8,Illinois,Beer,26691702,1201127,10556100,0.1138,,,,,,0.0,70
344,2017,8,Kansas,Beer,4705106,211730,2356231,0.0899,,,,,,0.0,35
345,2017,8,Kentucky,Beer,6334416,285049,3670568,0.0777,,,,,,0.0,0
346,2017,8,Massachusetts,Beer,12373486,556807,5815595,0.0957,,,,,,0.0,55
347,2017,8,Missouri,Beer,12132018,545941,5037634,0.1084,,,,,,0.0,27
348,2017,8,North Dakota,Beer,1911782,86030,613251,0.1403,,,,,,0.0,0
349,2017,8,Oregon,Beer,9299906,418496,3468412,0.1207,,,,,,0.0,0
350,2017,8,Texas,Beer,49822001,2241990,22572383,0.0993,,,,,,0.0,28
351,2017,8,Virginia,Beer,14616829,657757,7015247,0.0938,,,,,,0.0,0
352,2017,9,Alaska,Spirits,144068,59212,593378,0.0998,,,,,,0.0,0
353,2017,9,Arkansas,Spirits,368364,151398,2455022,0.0617,,,,,,0.0,0
354,2017,9,Colorado,Spirits,1055056,433628,4634346,0.0936,,,,,,0.0,31
355,2017,9,Connecticut,Spirits,542801,223091,3015481,0.07400000000000001,,,,,,0.0,0
356,2017,9,Florida,Spirits,2806073,1153296,17722275,0.0651,,,,,,0.0,31
357,2017,9,Illinois,Spirits,1621165,666299,10556100,0.0631,,,,,,0.0,70
358,2017,9,Kansas,Spirits,389175,159951,2356231,0.0679,,,,,,0.0,35
359,2017,9,Kentucky,Spirits,615577,253002,3670568,0.0689,,,,,,0.0,0
360,2017,9,Louisiana,Spirits,689261,283286,3807282,0.0744,,,,,,0.0,46
361,2017,9,Massachusetts,Spirits,1162718,477877,5815595,0.0822,,,,,,0.0,55
362,2017,9,Missouri,Spirits,1199883,493152,5037634,0.0979,,,,,,0.0,27
363,2017,9,North Dakota,Spirits,152656,62741,613251,0.1023,,,,,,0.0,0
364,2017,9,Texas,Spirits,2683240,1102812,22572383,0.0489,,,,,,0.0,28
365,2017,9,Virginia,Spirits,946518,389019,7015247,0.0555,,,,,,0.0,0
366,2017,9,Wisconsin,Spirits,1201939,493997,4805415,0.1028,,,,,,0.0,49
367,2017,9,Alaska,Wine,199086,25682,593378,0.0433,,,,,,0.0,0
368,2017,9,Arkansas,Wine,339144,43750,2455022,0.0178,,,,,,0.0,0
369,2017,9,Colorado,Wine,1364559,176028,4634346,0.038,,,,,,0.0,31
370,2017,9,Connecticut,Wine,1064791,137358,3015481,0.0456,,,,,,0.0,0
371,2017,9,Florida,Wine,4418578,569997,17722275,0.0322,,,,,,0.0,31
372,2017,9,Illinois,Wine,2690818,347116,10556100,0.0329,,,,,,0.0,70
373,2017,9,Kentucky,Wine,529020,68244,3670568,0.0186,,,,,,0.0,0
374,2017,9,Louisiana,Wine,732222,94457,3807282,0.0248,,,,,,0.0,46
375,2017,9,Massachusetts,Wine,2608738,336527,5815595,0.0579,,,,,,0.0,55
376,2017,9,Missouri,Wine,1365719,176178,5037634,0.035,,,,,,0.0,27
377,2017,9,North Dakota,Wine,97187,12537,613251,0.0204,,,,,,0.0,0
378,2017,9,Oregon,Wine,1498873,193355,3468412,0.0557,,,,,,0.0,0
379,2017,9,Texas,Wine,4750968,612875,22572383,0.0272,,,,,,0.0,28
380,2017,9,Virginia,Wine,2072836,267396,7015247,0.0381,,,,,,0.0,0
381,2017,9,Wisconsin,Wine,1326400,171106,4805415,0.0356,,,,,,0.0,49
382,2017,9,Alaska,Beer,1083370,48752,593378,0.0822,,,,,,0.0,0
383,2017,9,Arkansas,Beer,4842596,217917,2455022,0.0888,,,,,,0.0,0
384,2017,9,Colorado,Beer,9942861,447429,4634346,0.0965,,,,,,0.0,31
385,2017,9,Connecticut,Beer,4704961,211723,3015481,0.0702,,,,,,0.0,0
386,2017,9,Florida,Beer,32493045,1462187,17722275,0.0825,,,,,,0.0,31
387,2017,9,Illinois,Beer,21419855,963893,10556100,0.0913,,,,,,0.0,70
388,2017,9,Kansas,Beer,5425750,244159,2356231,0.1036,,,,,,0.0,35
389,2017,9,Kentucky,Beer,7976064,358923,3670568,0.0978,,,,,,0.0,0
390,2017,9,Massachusetts,Beer,9909433,445924,5815595,0.0767,,,,,,0.0,55
391,2017,9,Missouri,Beer,10420535,468924,5037634,0.0931,,,,,,0.0,27
392,2017,9,North Dakota,Beer,1513268,68097,613251,0.111,,,,,,0.0,0
393,2017,9,Oregon,Beer,9788965,440503,3468412,0.127,,,,,,0.0,0
394,2017,9,Texas,Beer,56817453,2556785,22572383,0.1133,,,,,,0.0,28
395,2017,9,Virginia,Beer,12453806,560421,7015247,0.0799,,,,,,0.0,0
396,2017,10,Alaska,Spirits,133326,54797,593378,0.0923,,,,,,0.0,0
397,2017,10,Arkansas,Spirits,304389,125104,2455022,0.051,,,,,,0.0,0
398,2017,10,Colorado,Spirits,1061033,436085,4634346,0.0941,,,,,,0.0,31
399,2017,10,Connecticut,Spirits,781879,321352,3015481,0.1066,,,,,,0.0,0
400,2017,10,Florida,Spirits,4000117,1644048,17722275,0.0928,,,,,,0.0,31
401,2017,10,Illinois,Spirits,1895586,779086,10556100,0.0738,,,,,,0.0,70
402,2017,10,Kansas,Spirits,342127,140614,2356231,0.0597,,,,,,0.0,35
403,2017,10,Kentucky,Spirits,593322,243856,3670568,0.0664,,,,,,0.0,0
404,2017,10,Louisiana,Spirits,827692,340181,3807282,0.0894,,,,,,0.0,46
405,2017,10,Massachusetts,Spirits,1092277,448926,5815595,0.0772,,,,,,0.0,55
406,2017,10,Missouri,Spirits,1045346,429637,5037634,0.0853,,,,,,0.0,27
407,2017,10,North Dakota,Spirits,162942,66969,613251,0.1092,,,,,,0.0,0
408,2017,10,Texas,Spirits,3366337,1383565,22572383,0.0613,,,,,,0.0,28
409,2017,10,Virginia,Spirits,935204,384369,7015247,0.0548,,,,,,0.0,0
410,2017,10,Wisconsin,Spirits,1067570,438771,4805415,0.0913,,,,,,0.0,49
411,2017,10,Alaska,Wine,187725,24217,593378,0.0408,,,,,,0.0,0
412,2017,10,Arkansas,Wine,329767,42540,2455022,0.0173,,,,,,0.0,0
413,2017,10,Colorado,Wine,1599055,206278,4634346,0.0445,,,,,,0.0,31
414,2017,10,Connecticut,Wine,1371876,176972,3015481,0.0587,,,,,,0.0,0
415,2017,10,Florida,Wine,6540790,843762,17722275,0.0476,,,,,,0.0,31
416,2017,10,Illinois,Wine,3271374,422007,10556100,0.04,,,,,,0.0,70
417,2017,10,Kentucky,Wine,466770,60213,3670568,0.0164,,,,,,0.0,0
418,2017,10,Louisiana,Wine,916585,118239,3807282,0.0311,,,,,,0.0,46
419,2017,10,Massachusetts,Wine,2237509,288639,5815595,0.0496,,,,,,0.0,55
420,2017,10,Missouri,Wine,1428600,184289,5037634,0.0366,,,,,,0.0,27
421,2017,10,North Dakota,Wine,141182,18212,613251,0.0297,,,,,,0.0,0
422,2017,10,Oregon,Wine,1365870,176197,3468412,0.0508,,,,,,0.0,0
423,2017,10,Texas,Wine,4757581,613728,22572383,0.0272,,,,,,0.0,28
424,2017,10,Virginia,Wine,2397859,309324,7015247,0.0441,,,,,,0.0,0
425,2017,10,Wisconsin,Wine,1344302,173415,4805415,0.0361,,,,,,0.0,49
426,2017,10,Alaska,Beer,997871,44904,593378,0.0757,,,,,,0.0,0
427,2017,10,Arkansas,Beer,4265696,191956,2455022,0.0782,,,,,,0.0,0
428,2017,10,Colorado,Beer,8972300,403754,4634346,0.0871,,,,,,0.0,31
429,2017,10,Connecticut,Beer,4222705,190022,3015481,0.063,,,,,,0.0,0
430,2017,10,Florida,Beer,33834345,1522546,17722275,0.0859,,,,,,0.0,31
431,2017,10,Illinois,Beer,20376090,916924,10556100,0.0869,,,,,,0.0,70
432,2017,10,Kansas,Beer,4311939,194037,2356231,0.0824,,,,,,0.0,35
433,2017,10,Kentucky,Beer,6236816,280657,3670568,0.0765,,,,,,0.0,0
434,2017,10,Massachusetts,Beer,9290960,418093,5815595,0.0719,,,,,,0.0,55
435,2017,10,Missouri,Beer,10267423,462034,5037634,0.0917,,,,,,0.0,27
436,2017,10,North Dakota,Beer,1576512,70943,613251,0.1157,,,,,,0.0,0
437,2017,10,Oregon,Beer,8276684,372451,3468412,0.1074,,,,,,0.0,0
438,2017,10,Texas,Beer,52507834,2362853,22572383,0.1047,,,,,,0.0,28
439,2017,10,Virginia,Beer,12274679,552361,7015247,0.0787,,,,,,0.0,0
440,2017,11,Alaska,Spirits,147474,60612,593378,0.1021,,,,,,0.0,0
441,2017,11,Arkansas,Spirits,375820,154462,2455022,0.0629,,,,,,0.0,0
442,2017,11,Colorado,Spirits,1198683,492659,4634346,0.1063,,,,,,0.0,31
443,2017,11,Connecticut,Spirits,682880,280664,3015481,0.0931,,,,,,0.0,0
444,2017,11,Florida,Spirits,4001209,1644497,17722275,0.0928,,,,,,0.0,31
445,2017,11,Illinois,Spirits,2023196,831533,10556100,0.0788,,,,,,0.0,70
446,2017,11,Kansas,Spirits,533858,219415,2356231,0.0931,,,,,,0.0,35
447,2017,11,Kentucky,Spirits,642724,264160,3670568,0.07200000000000001,,,,,,0.0,0
448,2017,11,Louisiana,Spirits,817453,335973,3807282,0.0882,,,,,,0.0,46
449,2017,11,Massachusetts,Spirits,1192117,489960,5815595,0.0842,,,,,,0.0,55
450,2017,11,Missouri,Spirits,1174026,482525,5037634,0.0958,,,,,,0.0,27
451,2017,11,North Dakota,Spirits,170289,69989,613251,0.1141,,,,,,0.0,0
452,2017,11,Texas,Spirits,3222290,1324361,22572383,0.0587,,,,,,0.0,28
453,2017,11,Virginia,Spirits,1006638,413728,7015247,0.059000000000000004,,,,,,0.0,0
454,2017,11,Wisconsin,Spirits,1607309,660604,4805415,0.1375,,,,,,0.0,49
455,2017,11,Alaska,Wine,193979,25023,593378,0.0422,,,,,,0.0,0
456,2017,11,Arkansas,Wine,445343,57449,2455022,0.0234,,,,,,0.0,0
457,2017,11,Colorado,Wine,1749042,225626,4634346,0.0487,,,,,,0.0,31
458,2017,11,Connecticut,Wine,1443115,186162,3015481,0.0617,,,,,,0.0,0
459,2017,11,Florida,Wine,7277814,938838,17722275,0.053,,,,,,0.0,31
460,2017,11,Illinois,Wine,3709028,478465,10556100,0.0453,,,,,,0.0,70
461,2017,11,Kentucky,Wine,526878,67967,3670568,0.0185,,,,,,0.0,0
462,2017,11,Louisiana,Wine,954343,123110,3807282,0.0323,,,,,,0.0,46
463,2017,11,Massachusetts,Wine,2860233,368970,5815595,0.0634,,,,,,0.0,55
464,2017,11,Missouri,Wine,1438737,185597,5037634,0.0368,,,,,,0.0,27
465,2017,11,North Dakota,Wine,193879,25010,613251,0.0408,,,,,,0.0,0
466,2017,11,Oregon,Wine,1359068,175320,3468412,0.0505,,,,,,0.0,0
467,2017,11,Texas,Wine,5677453,732391,22572383,0.0324,,,,,,0.0,28
468,2017,11,Virginia,Wine,2589542,334051,7015247,0.0476,,,,,,0.0,0
469,2017,11,Wisconsin,Wine,1391875,179552,4805415,0.0374,,,,,,0.0,49
470,2017,11,Alaska,Beer,988678,44491,593378,0.075,,,,,,0.0,0
471,2017,11,Arkansas,Beer,4282967,192734,2455022,0.0785,,,,,,0.0,0
472,2017,11,Colorado,Beer,9314560,419155,4634346,0.0904,,,,,,0.0,31
473,2017,11,Connecticut,Beer,4245835,191063,3015481,0.0634,,,,,,0.0,0
474,2017,11,Florida,Beer,35372822,1591777,17722275,0.0898,,,,,,0.0,31
475,2017,11,Illinois,Beer,20100372,904517,10556100,0.0857,,,,,,0.0,70
476,2017,11,Kansas,Beer,3700194,166509,2356231,0.0707,,,,,,0.0,35
477,2017,11,Kentucky,Beer,6274016,282331,3670568,0.0769,,,,,,0.0,0
478,2017,11,Massachusetts,Beer,9394224,422740,5815595,0.0727,,,,,,0.0,55
479,2017,11,Missouri,Beer,9835082,442579,5037634,0.0879,,,,,,0.0,27
480,2017,11,North Dakota,Beer,1618559,72835,613251,0.1188,,,,,,0.0,0
481,2017,11,Oregon,Beer,6728926,302802,3468412,0.0873,,,,,,0.0,0
482,2017,11,Texas,Beer,51468933,2316102,22572383,0.1026,,,,,,0.0,28
483,2017,11,Virginia,Beer,12115574,545201,7015247,0.0777,,,,,,0.0,0
484,2017,12,Alaska,Spirits,164071,67433,593378,0.1136,,,,,,0.0,0
485,2017,12,Arkansas,Spirits,373784,153625,2455022,0.0626,,,,,,0.0,0
486,2017,12,Colorado,Spirits,1572105,646135,4634346,0.1394,,,,,,0.0,31
487,2017,12,Connecticut,Spirits,592301,243436,3015481,0.0807,,,,,,0.0,0
488,2017,12,Florida,Spirits,5659929,2326231,17722275,0.1313,,,,,,0.0,31
489,2017,12,Illinois,Spirits,2662850,1094431,10556100,0.1037,,,,,,0.0,70
490,2017,12,Kansas,Spirits,412362,169481,2356231,0.0719,,,,,,0.0,35
491,2017,12,Kentucky,Spirits,668296,274670,3670568,0.0748,,,,,,0.0,0
492,2017,12,Louisiana,Spirits,974117,400362,3807282,0.1052,,,,,,0.0,46
493,2017,12,Massachusetts,Spirits,1721765,707646,5815595,0.1217,,,,,,0.0,55
494,2017,12,Missouri,Spirits,1140300,468663,5037634,0.09300000000000001,,,,,,0.0,27
495,2017,12,North Dakota,Spirits,198340,81518,613251,0.1329,,,,,,0.0,0
496,2017,12,Texas,Spirits,4528222,1861099,22572383,0.0825,,,,,,0.0,28
497,2017,12,Virginia,Spirits,1275484,524224,7015247,0.0747,,,,,,0.0,0
498,2017,12,Wisconsin,Spirits,1259250,517552,4805415,0.1077,,,,,,0.0,49
499,2017,12,Alaska,Wine,222366,28685,593378,0.0483,,,,,,0.0,0
500,2017,12,Arkansas,Wine,454631,58647,2455022,0.0239,,,,,,0.0,0
501,2017,12,Colorado,Wine,1983162,255828,4634346,0.0552,,,,,,0.0,31
502,2017,12,Connecticut,Wine,1359326,175353,3015481,0.0582,,,,,,0.0,0
503,2017,12,Florida,Wine,7009832,904268,17722275,0.051,,,,,,0.0,31
504,2017,12,Illinois,Wine,4173641,538400,10556100,0.051,,,,,,0.0,70
505,2017,12,Kentucky,Wine,605296,78083,3670568,0.0213,,,,,,0.0,0
506,2017,12,Louisiana,Wine,1054703,136057,3807282,0.0357,,,,,,0.0,46
507,2017,12,Massachusetts,Wine,3516473,453625,5815595,0.078,,,,,,0.0,55
508,2017,12,Missouri,Wine,1358518,175249,5037634,0.0348,,,,,,0.0,27
509,2017,12,North Dakota,Wine,192377,24817,613251,0.0405,,,,,,0.0,0
510,2017,12,Oregon,Wine,1404561,181188,3468412,0.0522,,,,,,0.0,0
511,2017,12,Texas,Wine,5669725,731395,22572383,0.0324,,,,,,0.0,28
512,2017,12,Virginia,Wine,2627284,338920,7015247,0.0483,,,,,,0.0,0
513,2017,12,Wisconsin,Wine,1514767,195405,4805415,0.0407,,,,,,0.0,49
514,2017,12,Alaska,Beer,951832,42832,593378,0.0722,,,,,,0.0,0
515,2017,12,Arkansas,Beer,3554971,159974,2455022,0.0652,,,,,,0.0,0
516,2017,12,Colorado,Beer,8940531,402324,4634346,0.0868,,,,,,0.0,31
517,2017,12,Connecticut,Beer,4334193,195039,3015481,0.0647,,,,,,0.0,0
518,2017,12,Florida,Beer,36252995,1631385,17722275,0.0921,,,,,,0.0,31
519,2017,12,Illinois,Beer,20681226,930655,10556100,0.0882,,,,,,0.0,70
520,2017,12,Kansas,Beer,4454594,200457,2356231,0.0851,,,,,,0.0,35
521,2017,12,Kentucky,Beer,5807974,261359,3670568,0.0712,,,,,,0.0,0
522,2017,12,Massachusetts,Beer,9076318,408434,5815595,0.0702,,,,,,0.0,55
523,2017,12,Missouri,Beer,8623704,388067,5037634,0.077,,,,,,0.0,27
524,2017,12,North Dakota,Beer,1249997,56250,613251,0.0917,,,,,,0.0,0
525,2017,12,Oregon,Beer,6864559,308905,3468412,0.0891,,,,,,0.0,0
526,2017,12,Texas,Beer,61463877,2765874,22572383,0.1225,,,,,,0.0,28
527,2017,12,Virginia,Beer,11761998,529290,7015247,0.0754,,,,,,0.0,0
528,2018,1,Alaska,Spirits,98477,40474,590760,0.0685,,,,,,0.0,0
529,2018,1,Arkansas,Spirits,324055,133187,2465297,0.054000000000000006,,,,,,0.0,0
530,2018,1,Colorado,Spirits,817826,336126,4715895,0.0713,,,,,,0.0,31
531,2018,1,Connecticut,Spirits,450195,185030,3019150,0.0613,,,,,,0.0,0
532,2018,1,Florida,Spirits,3030298,1245453,17980787,0.0693,,,,,,0.0,31
533,2018,1,Illinois,Spirits,1127188,463274,10533371,0.044000000000000004,,,,,,0.0,70
534,2018,1,Kansas,Spirits,308550,126814,2364319,0.0536,,,,,,0.0,35
535,2018,1,Kentucky,Spirits,764728,314303,3681254,0.0854,,,,,,0.0,0
536,2018,1,Louisiana,Spirits,706151,290228,3803169,0.0763,,,,,,0.0,46
537,2018,1,Massachusetts,Spirits,637339,261946,5844357,0.0448,,,,,,0.0,55
538,2018,1,Missouri,Spirits,678966,279055,5056750,0.0552,,,,,,0.0,27
539,2018,1,North Dakota,Spirits,132079,54285,615077,0.0883,,,,,,0.0,0
540,2018,1,Texas,Spirits,3923754,1612663,22899863,0.0704,,,,,,0.0,28
541,2018,1,Virginia,Spirits,827043,339915,7056421,0.0482,,,,,,0.0,0
542,2018,1,Wisconsin,Spirits,1360739,559264,4829270,0.1158,,,,,,0.0,49
543,2018,1,Alaska,Wine,142634,18400,590760,0.0311,,,,,,0.0,0
544,2018,1,Arkansas,Wine,461603,59547,2465297,0.0242,,,,,,0.0,0
545,2018,1,Colorado,Wine,1209841,156069,4715895,0.0331,,,,,,0.0,31
546,2018,1,Connecticut,Wine,877249,113165,3019150,0.0375,,,,,,0.0,0
547,2018,1,Florida,Wine,6086247,785126,17980787,0.0437,,,,,,0.0,31
548,2018,1,Illinois,Wine,2276536,293673,10533371,0.0279,,,,,,0.0,70
549,2018,1,Kentucky,Wine,737988,95200,3681254,0.0259,,,,,,0.0,0
550,2018,1,Louisiana,Wine,756882,97638,3803169,0.0257,,,,,,0.0,46
551,2018,1,Massachusetts,Wine,1455782,187796,5844357,0.0321,,,,,,0.0,55
552,2018,1,Missouri,Wine,1104595,142493,5056750,0.0282,,,,,,0.0,27
553,2018,1,North Dakota,Wine,92191,11893,615077,0.0193,,,,,,0.0,0
554,2018,1,Oregon,Wine,1308405,168784,3509161,0.0481,,,,,,0.0,0
555,2018,1,Texas,Wine,5824195,751321,22899863,0.0328,,,,,,0.0,28
556,2018,1,Virginia,Wine,1979290,255328,7056421,0.0362,,,,,,0.0,0
557,2018,1,Wisconsin,Wine,1247042,160868,4829270,0.0333,,,,,,0.0,49
558,2018,1,Alaska,Beer,853471,38406,590760,0.065,,,,,,0.0,0
559,2018,1,Arkansas,Beer,3432858,154479,2465297,0.0627,,,,,,0.0,0
560,2018,1,Colorado,Beer,8221948,369988,4715895,0.0785,,,,,,0.0,31
561,2018,1,Connecticut,Beer,3475487,156397,3019150,0.0518,,,,,,0.0,0
562,2018,1,Florida,Beer,30856769,1388555,17980787,0.0772,,,,,,0.0,31
563,2018,1,Illinois,Beer,16291882,733135,10533371,0.0696,,,,,,0.0,70
564,2018,1,Kansas,Beer,3487456,156936,2364319,0.0664,,,,,,0.0,35
565,2018,1,Kentucky,Beer,5219706,234887,3681254,0.0638,,,,,,0.0,0
566,2018,1,Massachusetts,Beer,8571266,385707,5844357,0.066,,,,,,0.0,55
567,2018,1,Missouri,Beer,8635242,388586,5056750,0.0768,,,,,,0.0,27
568,2018,1,North Dakota,Beer,1600740,72033,615077,0.1171,,,,,,0.0,0
569,2018,1,Oregon,Beer,5961485,268267,3509161,0.0764,,,,,,0.0,0
570,2018,1,Texas,Beer,49917251,2246276,22899863,0.0981,,,,,,0.0,28
571,2018,1,Virginia,Beer,10337992,465210,7056421,0.0659,,,,,,0.0,0
572,2018,2,Alaska,Spirits,115497,47469,590760,0.0804,,,,,,0.0,0
573,2018,2,Arkansas,Spirits,263526,108309,2465297,0.0439,,,,,,0.0,0
574,2018,2,Colorado,Spirits,945955,388788,4715895,0.0824,,,,,,0.0,31
575,2018,2,Connecticut,Spirits,582425,239377,3019150,0.0793,,,,,,0.0,0
576,2018,2,Florida,Spirits,3363052,1382215,17980787,0.0769,,,,,,0.0,31
577,2018,2,Illinois,Spirits,1453104,597226,10533371,0.0567,,,,,,0.0,70
578,2018,2,Kansas,Spirits,314081,129087,2364319,0.0546,,,,,,0.0,35
579,2018,2,Kentucky,Spirits,464229,190798,3681254,0.0518,,,,,,0.0,0
580,2018,2,Louisiana,Spirits,707773,290895,3803169,0.0765,,,,,,0.0,46
581,2018,2,Massachusetts,Spirits,836547,343821,5844357,0.0588,,,,,,0.0,55
582,2018,2,Missouri,Spirits,905544,372179,5056750,0.0736,,,,,,0.0,27
583,2018,2,North Dakota,Spirits,145183,59670,615077,0.09699999999999999,,,,,,0.0,0
584,2018,2,Texas,Spirits,3087678,1269036,22899863,0.0554,,,,,,0.0,28
585,2018,2,Virginia,Spirits,845134,347350,7056421,0.0492,,,,,,0.0,0
586,2018,2,Wisconsin,Spirits,691741,284305,4829270,0.0589,,,,,,0.0,49
587,2018,2,Alaska,Wine,172662,22273,590760,0.0377,,,,,,0.0,0
588,2018,2,Arkansas,Wine,405821,52351,2465297,0.0212,,,,,,0.0,0
589,2018,2,Colorado,Wine,1488187,191976,4715895,0.0407,,,,,,0.0,31
590,2018,2,Connecticut,Wine,1085931,140085,3019150,0.0464,,,,,,0.0,0
591,2018,2,Florida,Wine,6222581,802713,17980787,0.0446,,,,,,0.0,31
592,2018,2,Illinois,Wine,2699222,348200,10533371,0.0331,,,,,,0.0,70
593,2018,2,Kentucky,Wine,429116,55356,3681254,0.015,,,,,,0.0,0
594,2018,2,Louisiana,Wine,766577,98888,3803169,0.026000000000000002,,,,,,0.0,46
595,2018,2,Massachusetts,Wine,1977273,255068,5844357,0.0436,,,,,,0.0,55
596,2018,2,Missouri,Wine,1065291,137422,5056750,0.0272,,,,,,0.0,27
597,2018,2,North Dakota,Wine,109512,14127,615077,0.023,,,,,,0.0,0
598,2018,2,Oregon,Wine,1194997,154155,3509161,0.0439,,,,,,0.0,0
599,2018,2,Texas,Wine,4573227,589946,22899863,0.0258,,,,,,0.0,28
600,2018,2,Virginia,Wine,1956567,252397,7056421,0.0358,,,,,,0.0,0
601,2018,2,Wisconsin,Wine,1087536,140292,4829270,0.0291,,,,,,0.0,49
602,2018,2,Alaska,Beer,800332,36015,590760,0.061,,,,,,0.0,0
603,2018,2,Arkansas,Beer,2966671,133500,2465297,0.0542,,,,,,0.0,0
604,2018,2,Colorado,Beer,7637602,343692,4715895,0.0729,,,,,,0.0,31
605,2018,2,Connecticut,Beer,3477474,156486,3019150,0.0518,,,,,,0.0,0
606,2018,2,Florida,Beer,32061208,1442754,17980787,0.0802,,,,,,0.0,31
607,2018,2,Illinois,Beer,15846820,713107,10533371,0.0677,,,,,,0.0,70
608,2018,2,Kansas,Beer,3920856,176439,2364319,0.0746,,,,,,0.0,35
609,2018,2,Kentucky,Beer,4276289,192433,3681254,0.0523,,,,,,0.0,0
610,2018,2,Massachusetts,Beer,7851774,353330,5844357,0.0605,,,,,,0.0,55
611,2018,2,Missouri,Beer,8880706,399632,5056750,0.079,,,,,,0.0,27
612,2018,2,North Dakota,Beer,1321458,59466,615077,0.0967,,,,,,0.0,0
613,2018,2,Oregon,Beer,7174470,322851,3509161,0.092,,,,,,0.0,0
614,2018,2,Texas,Beer,40212532,1809564,22899863,0.079,,,,,,0.0,28
615,2018,2,Virginia,Beer,9846875,443109,7056421,0.0628,,,,,,0.0,0
616,2018,3,Alaska,Spirits,146482,60204,590760,0.1019,,,,,,0.0,0
617,2018,3,Arkansas,Spirits,309671,127275,2465297,0.0516,,,,,,0.0,0
618,2018,3,Colorado,Spirits,1127897,463566,4715895,0.0983,,,,,,0.0,31
619,2018,3,Connecticut,Spirits,581199,238873,3019150,0.0791,,,,,,0.0,0
620,2018,3,Florida,Spirits,4248314,1746057,17980787,0.0971,,,,,,0.0,31
621,2018,3,Illinois,Spirits,1744864,717139,10533371,0.0681,,,,,,0.0,70
622,2018,3,Kansas,Spirits,324393,133325,2364319,0.0564,,,,,,0.0,35
623,2018,3,Kentucky,Spirits,501503,206118,3681254,0.055999999999999994,,,,,,0.0,0
624,2018,3,Louisiana,Spirits,725856,298327,3803169,0.0784,,,,,,0.0,46
625,2018,3,Massachusetts,Spirits,1177042,483764,5844357,0.0828,,,,,,0.0,55
626,2018,3,Missouri,Spirits,1059605,435498,5056750,0.0861,,,,,,0.0,27
627,2018,3,North Dakota,Spirits,145176,59667,615077,0.09699999999999999,,,,,,0.0,0
628,2018,3,Texas,Spirits,2786463,1145236,22899863,0.05,,,,,,0.0,28
629,2018,3,Virginia,Spirits,1003337,412371,7056421,0.0584,,,,,,0.0,0
630,2018,3,Wisconsin,Spirits,1364602,560851,4829270,0.1161,,,,,,0.0,49
631,2018,3,Alaska,Wine,174287,22483,590760,0.0381,,,,,,0.0,0
632,2018,3,Arkansas,Wine,273980,35343,2465297,0.0143,,,,,,0.0,0
633,2018,3,Colorado,Wine,1462188,188622,4715895,0.04,,,,,,0.0,31
634,2018,3,Connecticut,Wine,1173642,151400,3019150,0.0501,,,,,,0.0,0
635,2018,3,Florida,Wine,6672199,860714,17980787,0.0479,,,,,,0.0,31
636,2018,3,Illinois,Wine,2841758,366587,10533371,0.0348,,,,,,0.0,70
637,2018,3,Kentucky,Wine,436126,56260,3681254,0.0153,,,,,,0.0,0
638,2018,3,Louisiana,Wine,817949,105515,3803169,0.0277,,,,,,0.0,46
639,2018,3,Massachusetts,Wine,2298401,296494,5844357,0.0507,,,,,,0.0,55
