State,date,Positive COVID Tests,Total COVID Tests,Month,Day,Year,COVID Positivity Rate
New York,7/8/2020,398929.0,4402452.0,07 Jul,8,2020,9.06
Ohio,7/8/2020,60181.0,915252.0,07 Jul,8,2020,6.58
Oklahoma,7/8/2020,17893.0,394823.0,07 Jul,8,2020,4.53
Oregon,7/8/2020,10817.0,276267.0,07 Jul,8,2020,3.92
Pennsylvania,7/8/2020,92148.0,866526.0,07 Jul,8,2020,10.63
Puerto Rico,7/8/2020,8745.0,201431.0,07 Jul,8,2020,4.34
Rhode Island,7/8/2020,17204.0,278058.0,07 Jul,8,2020,6.19
South Carolina,7/8/2020,48909.0,453840.0,07 Jul,8,2020,10.78
South Dakota,7/8/2020,7242.0,86226.0,07 Jul,8,2020,8.4
Tennesee,7/8/2020,55986.0,950959.0,07 Jul,8,2020,5.89
Texas,7/8/2020,220564.0,2258708.0,07 Jul,8,2020,9.77
Utah,7/8/2020,26755.0,385760.0,07 Jul,8,2020,6.94
Virginia,7/8/2020,67375.0,751199.0,07 Jul,8,2020,8.97
Virgin Islands,7/8/2020,122.0,3395.0,07 Jul,8,2020,3.59
Vermont,7/8/2020,1256.0,71756.0,07 Jul,8,2020,1.75
Washington,7/8/2020,42132.0,781051.0,07 Jul,8,2020,5.39
Wisconsin,7/8/2020,36410.0,647560.0,07 Jul,8,2020,5.62
West Virginia,7/8/2020,3707.0,193915.0,07 Jul,8,2020,1.91
Wyoming,7/8/2020,1740.0,37818.0,07 Jul,8,2020,4.6
Alaska,7/7/2020,1184.0,131420.0,07 Jul,7,2020,0.9
Alabama,7/7/2020,45785.0,460842.0,07 Jul,7,2020,9.94
Arkansas,7/7/2020,24512.0,350396.0,07 Jul,7,2020,7.0
American Samoa,7/7/2020,0.0,696.0,07 Jul,7,2020,0.0
Arizona,7/7/2020,105094.0,628275.0,07 Jul,7,2020,16.73
California,7/7/2020,277774.0,4896370.0,07 Jul,7,2020,5.67
Colorado,7/7/2020,34257.0,438272.0,07 Jul,7,2020,7.82
Connecticut,7/7/2020,47033.0,537826.0,07 Jul,7,2020,8.75
District of Columbia,7/7/2020,10569.0,110377.0,07 Jul,7,2020,9.58
Delaware,7/7/2020,12414.0,128685.0,07 Jul,7,2020,9.65
Florida,7/7/2020,213794.0,2269194.0,07 Jul,7,2020,9.42
Georgia,7/7/2020,100470.0,979452.0,07 Jul,7,2020,10.26
Guam,7/7/2020,303.0,15911.0,07 Jul,7,2020,1.9
Hawaii,7/7/2020,1030.0,100579.0,07 Jul,7,2020,1.02
Iowa,7/7/2020,32029.0,339298.0,07 Jul,7,2020,9.44
Idaho,7/7/2020,8052.0,107925.0,07 Jul,7,2020,7.46
Illinois,7/7/2020,149574.0,1810956.0,07 Jul,7,2020,8.26
Indiana,7/7/2020,48626.0,530075.0,07 Jul,7,2020,9.17
Kansas,7/7/2020,16901.0,202219.0,07 Jul,7,2020,8.36
Kentucky,7/7/2020,17519.0,409217.0,07 Jul,7,2020,4.28
Louisiana,7/7/2020,68263.0,847598.0,07 Jul,7,2020,8.05
Massachusetts,7/7/2020,110338.0,1187946.0,07 Jul,7,2020,9.29
Maryland,7/7/2020,70396.0,594378.0,07 Jul,7,2020,11.84
Maine,7/7/2020,3440.0,110906.0,07 Jul,7,2020,3.1
Michigan,7/7/2020,73900.0,1176511.0,07 Jul,7,2020,6.28
Minnesota,7/7/2020,39133.0,685247.0,07 Jul,7,2020,5.71
Missouri,7/7/2020,24629.0,539395.0,07 Jul,7,2020,4.57
Northern Mariana Islands,7/7/2020,31.0,8218.0,07 Jul,7,2020,0.38
Mississippi,7/7/2020,32214.0,315645.0,07 Jul,7,2020,10.21
Montana,7/7/2020,1327.0,105327.0,07 Jul,7,2020,1.26
North Carolina,7/7/2020,75875.0,1071290.0,07 Jul,7,2020,7.08
North Dakota,7/7/2020,3896.0,200236.0,07 Jul,7,2020,1.95
Nebraska,7/7/2020,20046.0,193073.0,07 Jul,7,2020,10.38
New Hampshire,7/7/2020,5914.0,168570.0,07 Jul,7,2020,3.51
New Jersey,7/7/2020,173878.0,1560133.0,07 Jul,7,2020,11.15
New Mexico,7/7/2020,13507.0,380240.0,07 Jul,7,2020,3.55
Nevada,7/7/2020,23785.0,316546.0,07 Jul,7,2020,7.51
New York,7/7/2020,398237.0,4344867.0,07 Jul,7,2020,9.17
Ohio,7/7/2020,58904.0,896485.0,07 Jul,7,2020,6.57
Oklahoma,7/7/2020,17220.0,389018.0,07 Jul,7,2020,4.43
Oregon,7/7/2020,10605.0,271906.0,07 Jul,7,2020,3.9
Pennsylvania,7/7/2020,91299.0,850102.0,07 Jul,7,2020,10.74
Puerto Rico,7/7/2020,8714.0,201400.0,07 Jul,7,2020,4.33
Rhode Island,7/7/2020,17204.0,274545.0,07 Jul,7,2020,6.27
South Carolina,7/7/2020,47352.0,445291.0,07 Jul,7,2020,10.63
South Dakota,7/7/2020,7163.0,85365.0,07 Jul,7,2020,8.39
Tennesee,7/7/2020,53514.0,921199.0,07 Jul,7,2020,5.81
Texas,7/7/2020,210585.0,2221287.0,07 Jul,7,2020,9.48
Utah,7/7/2020,26033.0,382849.0,07 Jul,7,2020,6.8
Virginia,7/7/2020,66740.0,738299.0,07 Jul,7,2020,9.04
Virgin Islands,7/7/2020,116.0,3299.0,07 Jul,7,2020,3.52
Vermont,7/7/2020,1254.0,71113.0,07 Jul,7,2020,1.76
Washington,7/7/2020,41172.0,765654.0,07 Jul,7,2020,5.38
Wisconsin,7/7/2020,35765.0,636777.0,07 Jul,7,2020,5.62
West Virginia,7/7/2020,3461.0,189847.0,07 Jul,7,2020,1.82
Wyoming,7/7/2020,1711.0,37789.0,07 Jul,7,2020,4.53
Alaska,7/6/2020,1138.0,123753.0,07 Jul,6,2020,0.92
Alabama,7/6/2020,44878.0,454592.0,07 Jul,6,2020,9.87
Arkansas,7/6/2020,24253.0,344529.0,07 Jul,6,2020,7.04
American Samoa,7/6/2020,0.0,696.0,07 Jul,6,2020,0.0
Arizona,7/6/2020,101441.0,617343.0,07 Jul,6,2020,16.43
California,7/6/2020,271684.0,4793353.0,07 Jul,6,2020,5.67
Colorado,7/6/2020,34065.0,431701.0,07 Jul,6,2020,7.89
Connecticut,7/6/2020,46976.0,530513.0,07 Jul,6,2020,8.85
District of Columbia,7/6/2020,10515.0,107650.0,07 Jul,6,2020,9.77
Delaware,7/6/2020,12293.0,127179.0,07 Jul,6,2020,9.67
Florida,7/6/2020,206447.0,2233940.0,07 Jul,6,2020,9.24
Georgia,7/6/2020,97064.0,958953.0,07 Jul,6,2020,10.12
Guam,7/6/2020,301.0,15549.0,07 Jul,6,2020,1.94
Hawaii,7/6/2020,1023.0,99913.0,07 Jul,6,2020,1.02
Iowa,7/6/2020,31657.0,335462.0,07 Jul,6,2020,9.44
Idaho,7/6/2020,7733.0,105876.0,07 Jul,6,2020,7.3
Illinois,7/6/2020,148987.0,1783962.0,07 Jul,6,2020,8.35
Indiana,7/6/2020,48331.0,526592.0,07 Jul,6,2020,9.18
Kansas,7/6/2020,16901.0,202219.0,07 Jul,6,2020,8.36
Kentucky,7/6/2020,17152.0,399715.0,07 Jul,6,2020,4.29
Louisiana,7/6/2020,66327.0,813645.0,07 Jul,6,2020,8.15
Massachusetts,7/6/2020,110137.0,1168234.0,07 Jul,6,2020,9.43
Maryland,7/6/2020,69904.0,587361.0,07 Jul,6,2020,11.9
Maine,7/6/2020,3423.0,109550.0,07 Jul,6,2020,3.12
Michigan,7/6/2020,73269.0,1159363.0,07 Jul,6,2020,6.32
Minnesota,7/6/2020,38569.0,679693.0,07 Jul,6,2020,5.67
Missouri,7/6/2020,23856.0,528835.0,07 Jul,6,2020,4.51
Northern Mariana Islands,7/6/2020,31.0,8218.0,07 Jul,6,2020,0.38
Mississippi,7/6/2020,31257.0,314688.0,07 Jul,6,2020,9.93
Montana,7/6/2020,1249.0,102926.0,07 Jul,6,2020,1.21
North Carolina,7/6/2020,74529.0,1051846.0,07 Jul,6,2020,7.09
North Dakota,7/6/2020,3845.0,198310.0,07 Jul,6,2020,1.94
Nebraska,7/6/2020,19929.0,191740.0,07 Jul,6,2020,10.39
New Hampshire,7/6/2020,5897.0,166872.0,07 Jul,6,2020,3.53
New Jersey,7/6/2020,173611.0,1549209.0,07 Jul,6,2020,11.21
New Mexico,7/6/2020,13256.0,375054.0,07 Jul,6,2020,3.53
Nevada,7/6/2020,22909.0,311481.0,07 Jul,6,2020,7.35
New York,7/6/2020,397649.0,4288131.0,07 Jul,6,2020,9.27
Ohio,7/6/2020,57956.0,881412.0,07 Jul,6,2020,6.58
Oklahoma,7/6/2020,16362.0,365151.0,07 Jul,6,2020,4.48
Oregon,7/6/2020,10395.0,267721.0,07 Jul,6,2020,3.88
Pennsylvania,7/6/2020,90304.0,833324.0,07 Jul,6,2020,10.84
Puerto Rico,7/6/2020,8585.0,201271.0,07 Jul,6,2020,4.27
Rhode Island,7/6/2020,17163.0,271658.0,07 Jul,6,2020,6.32
South Carolina,7/6/2020,46380.0,439857.0,07 Jul,6,2020,10.54
South Dakota,7/6/2020,7105.0,84303.0,07 Jul,6,2020,8.43
Tennesee,7/6/2020,52155.0,904618.0,07 Jul,6,2020,5.77
Texas,7/6/2020,200557.0,2163729.0,07 Jul,6,2020,9.27
Utah,7/6/2020,25469.0,375842.0,07 Jul,6,2020,6.78
Virginia,7/6/2020,66102.0,727501.0,07 Jul,6,2020,9.09
Virgin Islands,7/6/2020,112.0,3230.0,07 Jul,6,2020,3.47
Vermont,7/6/2020,1251.0,70353.0,07 Jul,6,2020,1.78
Washington,7/6/2020,40125.0,747998.0,07 Jul,6,2020,5.36
Wisconsin,7/6/2020,35230.0,624143.0,07 Jul,6,2020,5.64
West Virginia,7/6/2020,3442.0,188981.0,07 Jul,6,2020,1.82
Wyoming,7/6/2020,1675.0,35368.0,07 Jul,6,2020,4.74
Alaska,7/5/2020,1138.0,123753.0,07 Jul,5,2020,0.92
Alabama,7/5/2020,43953.0,449383.0,07 Jul,5,2020,9.78
Arkansas,7/5/2020,23209.0,338893.0,07 Jul,5,2020,6.85
American Samoa,7/5/2020,0.0,696.0,07 Jul,5,2020,0.0
Arizona,7/5/2020,98089.0,603884.0,07 Jul,5,2020,16.24
California,7/5/2020,265985.0,4680138.0,07 Jul,5,2020,5.68
Colorado,7/5/2020,33866.0,424954.0,07 Jul,5,2020,7.97
Connecticut,7/5/2020,46717.0,524568.0,07 Jul,5,2020,8.91
District of Columbia,7/5/2020,10482.0,105993.0,07 Jul,5,2020,9.89
Delaware,7/5/2020,12128.0,123941.0,07 Jul,5,2020,9.79
Florida,7/5/2020,200111.0,2200199.0,07 Jul,5,2020,9.1
Georgia,7/5/2020,95516.0,949185.0,07 Jul,5,2020,10.06
Guam,7/5/2020,288.0,14954.0,07 Jul,5,2020,1.93
Hawaii,7/5/2020,999.0,98778.0,07 Jul,5,2020,1.01
Iowa,7/5/2020,31353.0,332472.0,07 Jul,5,2020,9.43
Idaho,7/5/2020,7370.0,103675.0,07 Jul,5,2020,7.11
Illinois,7/5/2020,148373.0,1762828.0,07 Jul,5,2020,8.42
Indiana,7/5/2020,48008.0,521722.0,07 Jul,5,2020,9.2
Kansas,7/5/2020,15919.0,191561.0,07 Jul,5,2020,8.31
Kentucky,7/5/2020,16376.0,395052.0,07 Jul,5,2020,4.15
Louisiana,7/5/2020,65226.0,802454.0,07 Jul,5,2020,8.13
Massachusetts,7/5/2020,109974.0,1151255.0,07 Jul,5,2020,9.55
Maryland,7/5/2020,69632.0,579962.0,07 Jul,5,2020,12.01
Maine,7/5/2020,3415.0,107932.0,07 Jul,5,2020,3.16
Michigan,7/5/2020,72941.0,1146819.0,07 Jul,5,2020,6.36
Minnesota,7/5/2020,38136.0,674015.0,07 Jul,5,2020,5.66
Missouri,7/5/2020,23436.0,424214.0,07 Jul,5,2020,5.52
Northern Mariana Islands,7/5/2020,31.0,8218.0,07 Jul,5,2020,0.38
Mississippi,7/5/2020,30900.0,310141.0,07 Jul,5,2020,9.96
Montana,7/5/2020,1212.0,100106.0,07 Jul,5,2020,1.21
North Carolina,7/5/2020,72983.0,1036838.0,07 Jul,5,2020,7.04
North Dakota,7/5/2020,3812.0,197091.0,07 Jul,5,2020,1.93
Nebraska,7/5/2020,19827.0,189928.0,07 Jul,5,2020,10.44
New Hampshire,7/5/2020,5857.0,164672.0,07 Jul,5,2020,3.56
New Jersey,7/5/2020,173402.0,1534640.0,07 Jul,5,2020,11.3
New Mexico,7/5/2020,13063.0,372288.0,07 Jul,5,2020,3.51
Nevada,7/5/2020,22418.0,307697.0,07 Jul,5,2020,7.29
New York,7/5/2020,397131.0,4233803.0,07 Jul,5,2020,9.38
Ohio,7/5/2020,57151.0,868762.0,07 Jul,5,2020,6.58
Oklahoma,7/5/2020,15928.0,364717.0,07 Jul,5,2020,4.37
Oregon,7/5/2020,10230.0,264201.0,07 Jul,5,2020,3.87
Pennsylvania,7/5/2020,89854.0,824700.0,07 Jul,5,2020,10.9
Puerto Rico,7/5/2020,7916.0,200602.0,07 Jul,5,2020,3.95
Rhode Island,7/5/2020,17108.0,268696.0,07 Jul,5,2020,6.37
South Carolina,7/5/2020,44847.0,430809.0,07 Jul,5,2020,10.41
South Dakota,7/5/2020,7063.0,84003.0,07 Jul,5,2020,8.41
Tennesee,7/5/2020,51431.0,896166.0,07 Jul,5,2020,5.74
Texas,7/5/2020,195239.0,2133457.0,07 Jul,5,2020,9.15
Utah,7/5/2020,24952.0,371308.0,07 Jul,5,2020,6.72
Virginia,7/5/2020,65748.0,718139.0,07 Jul,5,2020,9.16
Virgin Islands,7/5/2020,111.0,3171.0,07 Jul,5,2020,3.5
Vermont,7/5/2020,1249.0,70024.0,07 Jul,5,2020,1.78
Washington,7/5/2020,39156.0,730249.0,07 Jul,5,2020,5.36
Wisconsin,7/5/2020,34740.0,618851.0,07 Jul,5,2020,5.61
West Virginia,7/5/2020,3262.0,184821.0,07 Jul,5,2020,1.76
Wyoming,7/5/2020,1634.0,35327.0,07 Jul,5,2020,4.63
Alaska,7/4/2020,1111.0,122732.0,07 Jul,4,2020,0.91
Alabama,7/4/2020,42862.0,441585.0,07 Jul,4,2020,9.71
Arkansas,7/4/2020,23209.0,338893.0,07 Jul,4,2020,6.85
American Samoa,7/4/2020,0.0,696.0,07 Jul,4,2020,0.0
Arizona,7/4/2020,94553.0,589040.0,07 Jul,4,2020,16.05
California,7/4/2020,257388.0,4553031.0,07 Jul,4,2020,5.65
Colorado,7/4/2020,33619.0,418257.0,07 Jul,4,2020,8.04
Connecticut,7/4/2020,46717.0,500026.0,07 Jul,4,2020,9.34
District of Columbia,7/4/2020,10447.0,104554.0,07 Jul,4,2020,9.99
Delaware,7/4/2020,11996.0,120693.0,07 Jul,4,2020,9.94
Florida,7/4/2020,190052.0,2146497.0,07 Jul,4,2020,8.85
Georgia,7/4/2020,93319.0,926359.0,07 Jul,4,2020,10.07
Guam,7/4/2020,288.0,14954.0,07 Jul,4,2020,1.93
Hawaii,7/4/2020,975.0,97354.0,07 Jul,4,2020,1.0
Iowa,7/4/2020,31041.0,329011.0,07 Jul,4,2020,9.43
Idaho,7/4/2020,6994.0,100474.0,07 Jul,4,2020,6.96
Illinois,7/4/2020,147734.0,1735593.0,07 Jul,4,2020,8.51
Indiana,7/4/2020,47432.0,512288.0,07 Jul,4,2020,9.26
Kansas,7/4/2020,15919.0,191561.0,07 Jul,4,2020,8.31
Kentucky,7/4/2020,16376.0,395052.0,07 Jul,4,2020,4.15
Louisiana,7/4/2020,63289.0,784142.0,07 Jul,4,2020,8.07
Massachusetts,7/4/2020,109838.0,1144610.0,07 Jul,4,2020,9.6
Maryland,7/4/2020,69341.0,573342.0,07 Jul,4,2020,12.09
Maine,7/4/2020,3397.0,105945.0,07 Jul,4,2020,3.21
Michigan,7/4/2020,72581.0,1130154.0,07 Jul,4,2020,6.42
Minnesota,7/4/2020,37624.0,645172.0,07 Jul,4,2020,5.83
Missouri,7/4/2020,23215.0,424214.0,07 Jul,4,2020,5.47
Northern Mariana Islands,7/4/2020,31.0,8218.0,07 Jul,4,2020,0.38
Mississippi,7/4/2020,30674.0,309915.0,07 Jul,4,2020,9.9
Montana,7/4/2020,1167.0,98950.0,07 Jul,4,2020,1.18
North Carolina,7/4/2020,71654.0,1018296.0,07 Jul,4,2020,7.04
North Dakota,7/4/2020,3776.0,193349.0,07 Jul,4,2020,1.95
Nebraska,7/4/2020,19660.0,187588.0,07 Jul,4,2020,10.48
New Hampshire,7/4/2020,5857.0,161306.0,07 Jul,4,2020,3.63
New Jersey,7/4/2020,173033.0,1508548.0,07 Jul,4,2020,11.47
New Mexico,7/4/2020,12776.0,363374.0,07 Jul,4,2020,3.52
Nevada,7/4/2020,21575.0,301229.0,07 Jul,4,2020,7.16
New York,7/4/2020,396598.0,4170388.0,07 Jul,4,2020,9.51
Ohio,7/4/2020,56183.0,848370.0,07 Jul,4,2020,6.62
Oklahoma,7/4/2020,15645.0,364434.0,07 Jul,4,2020,4.29
Oregon,7/4/2020,9930.0,255026.0,07 Jul,4,2020,3.89
Pennsylvania,7/4/2020,89375.0,814823.0,07 Jul,4,2020,10.97
Puerto Rico,7/4/2020,7787.0,200473.0,07 Jul,4,2020,3.88
Rhode Island,7/4/2020,17084.0,266322.0,07 Jul,4,2020,6.41
South Carolina,7/4/2020,43386.0,420693.0,07 Jul,4,2020,10.31
South Dakota,7/4/2020,7028.0,83830.0,07 Jul,4,2020,8.38
Tennesee,7/4/2020,50140.0,878604.0,07 Jul,4,2020,5.71
Texas,7/4/2020,191790.0,2071809.0,07 Jul,4,2020,9.26
Utah,7/4/2020,24542.0,366716.0,07 Jul,4,2020,6.69
Virginia,7/4/2020,65109.0,707750.0,07 Jul,4,2020,9.2
Virgin Islands,7/4/2020,111.0,3171.0,07 Jul,4,2020,3.5
Vermont,7/4/2020,1238.0,69397.0,07 Jul,4,2020,1.78
Washington,7/4/2020,38863.0,725446.0,07 Jul,4,2020,5.36
Wisconsin,7/4/2020,34207.0,613844.0,07 Jul,4,2020,5.57
West Virginia,7/4/2020,3141.0,181429.0,07 Jul,4,2020,1.73
Wyoming,7/4/2020,1606.0,35299.0,07 Jul,4,2020,4.55
Alaska,7/3/2020,1063.0,120208.0,07 Jul,3,2020,0.88
Alabama,7/3/2020,41865.0,430128.0,07 Jul,3,2020,9.73
Arkansas,7/3/2020,22622.0,331237.0,07 Jul,3,2020,6.83
American Samoa,7/3/2020,0.0,696.0,07 Jul,3,2020,0.0
Arizona,7/3/2020,91858.0,577919.0,07 Jul,3,2020,15.89
California,7/3/2020,248235.0,4448176.0,07 Jul,3,2020,5.58
Colorado,7/3/2020,33352.0,410323.0,07 Jul,3,2020,8.13
Connecticut,7/3/2020,46717.0,500086.0,07 Jul,3,2020,9.34
District of Columbia,7/3/2020,10435.0,102809.0,07 Jul,3,2020,10.15
Delaware,7/3/2020,11923.0,118343.0,07 Jul,3,2020,10.07
Florida,7/3/2020,178594.0,2081360.0,07 Jul,3,2020,8.58
Georgia,7/3/2020,90493.0,901217.0,07 Jul,3,2020,10.04
Guam,7/3/2020,286.0,14549.0,07 Jul,3,2020,1.97
Hawaii,7/3/2020,946.0,95391.0,07 Jul,3,2020,0.99
Iowa,7/3/2020,30429.0,321461.0,07 Jul,3,2020,9.47
Idaho,7/3/2020,6593.0,98119.0,07 Jul,3,2020,6.72
Illinois,7/3/2020,146872.0,1701757.0,07 Jul,3,2020,8.63
Indiana,7/3/2020,46915.0,504153.0,07 Jul,3,2020,9.31
Kansas,7/3/2020,15919.0,191561.0,07 Jul,3,2020,8.31
Kentucky,7/3/2020,16376.0,395052.0,07 Jul,3,2020,4.15
Louisiana,7/3/2020,63289.0,784142.0,07 Jul,3,2020,8.07
Massachusetts,7/3/2020,109628.0,1140333.0,07 Jul,3,2020,9.61
Maryland,7/3/2020,68961.0,563834.0,07 Jul,3,2020,12.23
Maine,7/3/2020,3373.0,103449.0,07 Jul,3,2020,3.26
Michigan,7/3/2020,72175.0,1108265.0,07 Jul,3,2020,6.51
Minnesota,7/3/2020,37624.0,645172.0,07 Jul,3,2020,5.83
Missouri,7/3/2020,22830.0,424214.0,07 Jul,3,2020,5.38
Northern Mariana Islands,7/3/2020,31.0,8218.0,07 Jul,3,2020,0.38
Mississippi,7/3/2020,28770.0,299039.0,07 Jul,3,2020,9.62
Montana,7/3/2020,1128.0,97503.0,07 Jul,3,2020,1.16
North Carolina,7/3/2020,70241.0,999293.0,07 Jul,3,2020,7.03
North Dakota,7/3/2020,3719.0,189006.0,07 Jul,3,2020,1.97
Nebraska,7/3/2020,19452.0,184134.0,07 Jul,3,2020,10.56
New Hampshire,7/3/2020,5822.0,158920.0,07 Jul,3,2020,3.66
New Jersey,7/3/2020,172742.0,1485501.0,07 Jul,3,2020,11.63
New Mexico,7/3/2020,12520.0,356637.0,07 Jul,3,2020,3.51
Nevada,7/3/2020,20718.0,293685.0,07 Jul,3,2020,7.05
New York,7/3/2020,395872.0,4107985.0,07 Jul,3,2020,9.64
Ohio,7/3/2020,55257.0,828157.0,07 Jul,3,2020,6.67
Oklahoma,7/3/2020,15065.0,363854.0,07 Jul,3,2020,4.14
Oregon,7/3/2020,9636.0,254732.0,07 Jul,3,2020,3.78
Pennsylvania,7/3/2020,88741.0,804144.0,07 Jul,3,2020,11.04
Puerto Rico,7/3/2020,7683.0,200369.0,07 Jul,3,2020,3.83
Rhode Island,7/3/2020,17057.0,264265.0,07 Jul,3,2020,6.45
South Carolina,7/3/2020,41532.0,409032.0,07 Jul,3,2020,10.15
South Dakota,7/3/2020,6978.0,82993.0,07 Jul,3,2020,8.41
Tennesee,7/3/2020,48712.0,862489.0,07 Jul,3,2020,5.65
Texas,7/3/2020,183532.0,2013906.0,07 Jul,3,2020,9.11
Utah,7/3/2020,23866.0,356636.0,07 Jul,3,2020,6.69
Virginia,7/3/2020,64393.0,696041.0,07 Jul,3,2020,9.25
Virgin Islands,7/3/2020,98.0,3061.0,07 Jul,3,2020,3.2
Vermont,7/3/2020,1236.0,68395.0,07 Jul,3,2020,1.81
Washington,7/3/2020,38632.0,720812.0,07 Jul,3,2020,5.36
Wisconsin,7/3/2020,33431.0,606984.0,07 Jul,3,2020,5.51
West Virginia,7/3/2020,3126.0,180702.0,07 Jul,3,2020,1.73
Wyoming,7/3/2020,1582.0,35275.0,07 Jul,3,2020,4.48
Alaska,7/2/2020,1017.0,115909.0,07 Jul,2,2020,0.88
Alabama,7/2/2020,40111.0,419221.0,07 Jul,2,2020,9.57
Arkansas,7/2/2020,22075.0,323987.0,07 Jul,2,2020,6.81
American Samoa,7/2/2020,0.0,696.0,07 Jul,2,2020,0.0
Arizona,7/2/2020,87425.0,560384.0,07 Jul,2,2020,15.6
California,7/2/2020,242547.0,4338718.0,07 Jul,2,2020,5.59
Colorado,7/2/2020,33029.0,401617.0,07 Jul,2,2020,8.22
Connecticut,7/2/2020,46646.0,500114.0,07 Jul,2,2020,9.33
District of Columbia,7/2/2020,10390.0,101063.0,07 Jul,2,2020,10.28
Delaware,7/2/2020,11731.0,114918.0,07 Jul,2,2020,10.21
Florida,7/2/2020,169106.0,2032183.0,07 Jul,2,2020,8.32
Georgia,7/2/2020,87709.0,883239.0,07 Jul,2,2020,9.93
Guam,7/2/2020,280.0,13933.0,07 Jul,2,2020,2.01
Hawaii,7/2/2020,926.0,93693.0,07 Jul,2,2020,0.99
Iowa,7/2/2020,30209.0,317538.0,07 Jul,2,2020,9.51
Idaho,7/2/2020,6370.0,94537.0,07 Jul,2,2020,6.74
Illinois,7/2/2020,145935.0,1667370.0,07 Jul,2,2020,8.75
Indiana,7/2/2020,46387.0,496835.0,07 Jul,2,2020,9.34
Kansas,7/2/2020,14990.0,183173.0,07 Jul,2,2020,8.18
Kentucky,7/2/2020,16079.0,385223.0,07 Jul,2,2020,4.17
Louisiana,7/2/2020,61561.0,767374.0,07 Jul,2,2020,8.02
Massachusetts,7/2/2020,109338.0,1131994.0,07 Jul,2,2020,9.66
Maryland,7/2/2020,68423.0,553175.0,07 Jul,2,2020,12.37
Maine,7/2/2020,3328.0,100817.0,07 Jul,2,2020,3.3
Michigan,7/2/2020,71678.0,1085137.0,07 Jul,2,2020,6.61
Minnesota,7/2/2020,37210.0,630427.0,07 Jul,2,2020,5.9
Missouri,7/2/2020,22283.0,424214.0,07 Jul,2,2020,5.25
Northern Mariana Islands,7/2/2020,30.0,8217.0,07 Jul,2,2020,0.37
Mississippi,7/2/2020,28770.0,299039.0,07 Jul,2,2020,9.62
Montana,7/2/2020,1083.0,95149.0,07 Jul,2,2020,1.14
North Carolina,7/2/2020,68142.0,971120.0,07 Jul,2,2020,7.02
North Dakota,7/2/2020,3656.0,184430.0,07 Jul,2,2020,1.98
Nebraska,7/2/2020,19310.0,182662.0,07 Jul,2,2020,10.57
New Hampshire,7/2/2020,5802.0,156642.0,07 Jul,2,2020,3.7
New Jersey,7/2/2020,172356.0,1463913.0,07 Jul,2,2020,11.77
New Mexico,7/2/2020,12276.0,350060.0,07 Jul,2,2020,3.51
Nevada,7/2/2020,19733.0,284728.0,07 Jul,2,2020,6.93
New York,7/2/2020,394954.0,4041593.0,07 Jul,2,2020,9.77
Ohio,7/2/2020,54166.0,793306.0,07 Jul,2,2020,6.83
Oklahoma,7/2/2020,14539.0,353050.0,07 Jul,2,2020,4.12
Oregon,7/2/2020,9294.0,251054.0,07 Jul,2,2020,3.7
Pennsylvania,7/2/2020,88074.0,790273.0,07 Jul,2,2020,11.14
Puerto Rico,7/2/2020,7608.0,200294.0,07 Jul,2,2020,3.8
Rhode Island,7/2/2020,17035.0,261389.0,07 Jul,2,2020,6.52
South Carolina,7/2/2020,39701.0,401401.0,07 Jul,2,2020,9.89
South Dakota,7/2/2020,6893.0,81941.0,07 Jul,2,2020,8.41
Tennesee,7/2/2020,46890.0,838454.0,07 Jul,2,2020,5.59
Texas,7/2/2020,175977.0,1975803.0,07 Jul,2,2020,8.91
Utah,7/2/2020,23270.0,346386.0,07 Jul,2,2020,6.72
Virginia,7/2/2020,63735.0,684558.0,07 Jul,2,2020,9.31
Virgin Islands,7/2/2020,92.0,3016.0,07 Jul,2,2020,3.05
Vermont,7/2/2020,1227.0,67341.0,07 Jul,2,2020,1.82
Washington,7/2/2020,38189.0,710743.0,07 Jul,2,2020,5.37
Wisconsin,7/2/2020,32809.0,596755.0,07 Jul,2,2020,5.5
West Virginia,7/2/2020,3053.0,178341.0,07 Jul,2,2020,1.71
Wyoming,7/2/2020,1550.0,35243.0,07 Jul,2,2020,4.4
Alaska,7/1/2020,978.0,114400.0,07 Jul,1,2020,0.85
Alabama,7/1/2020,38962.0,413433.0,07 Jul,1,2020,9.42
Arkansas,7/1/2020,21197.0,314858.0,07 Jul,1,2020,6.73
American Samoa,7/1/2020,0.0,696.0,07 Jul,1,2020,0.0
Arizona,7/1/2020,84092.0,549149.0,07 Jul,1,2020,15.31
California,7/1/2020,236139.0,4254176.0,07 Jul,1,2020,5.55
Colorado,7/1/2020,32715.0,394616.0,07 Jul,1,2020,8.29
Connecticut,7/1/2020,46572.0,489809.0,07 Jul,1,2020,9.51
District of Columbia,7/1/2020,10365.0,100035.0,07 Jul,1,2020,10.36
Delaware,7/1/2020,11510.0,111384.0,07 Jul,1,2020,10.33
Florida,7/1/2020,158997.0,1980354.0,07 Jul,1,2020,8.03
Georgia,7/1/2020,84237.0,855038.0,07 Jul,1,2020,9.85
Guam,7/1/2020,267.0,13784.0,07 Jul,1,2020,1.94
Hawaii,7/1/2020,917.0,91692.0,07 Jul,1,2020,1.0
Iowa,7/1/2020,29451.0,309790.0,07 Jul,1,2020,9.51
Idaho,7/1/2020,6117.0,90476.0,07 Jul,1,2020,6.76
